ParticipantPublicID,PrePost,Spreadsheet_Display,TrialNumber,ReactionTime,smallTreasure,SurePayoff,conditionStr
FF_7_b,1,coordination,20,3756.28,1,0,isot
FF_7_b,1,coordination,21,553.320000000007,3,0,isot
FF_7_b,1,lottery,1,2002.5,13,1,isot
FF_7_b,1,lottery,2,988.5,9,0,isot
FF_7_b,1,lottery,3,1002.2,7,0,isot
FF_7_b,1,lottery,4,703.220000000001,10,0,isot
FF_7_b,1,lottery,5,647.220000000001,10,0,isot
FF_7_b,1,lottery,6,482.919999999998,9,0,isot
FF_7_b,1,lottery,7,731.259999999995,4,0,isot
FF_7_b,1,lottery,8,666.659999999989,6,0,isot
FF_7_b,1,lottery,9,628.600000000006,7,0,isot
FF_7_b,1,lottery,10,1134.92,14,1,isot
FF_7_b,1,lottery,11,782.579999999987,3,0,isot
FF_7_b,1,lottery,12,1987.95999999999,15,1,isot
FF_7_b,1,lottery,13,1088.64000000001,5,0,isot
FF_7_b,1,lottery,14,664.299999999988,6,0,isot
FF_7_b,1,lottery,15,610.299999999988,1,0,isot
FF_7_b,1,lottery,16,575.320000000007,2,0,isot
FF_7_b,1,lottery,17,571.640000000014,8,0,isot
FF_7_b,1,lottery,18,838.98000000001,12,0,isot
FF_7_b,1,lottery,19,538.720000000001,8,0,isot
FF_7_b,1,lottery,20,609.380000000005,5,0,isot
FF_7_b,1,lottery,21,1087.38,11,0,isot
FF_7_b,2,coordination,1,4645.06,2,0,isot
FF_7_b,2,coordination,2,4863.76000000001,3,0,isot
FF_7_b,2,coordination,3,2928.79999999999,4,0,isot
FF_7_b,2,coordination,4,2127.17999999999,9,0,isot
FF_7_b,2,coordination,5,1951.51999999999,15,0,isot
FF_7_b,2,coordination,6,3284.54000000001,5,0,isot
FF_7_b,2,coordination,7,2838.23999999999,6,0,isot
FF_7_b,2,coordination,8,2335.92000000001,10,0,isot
FF_7_b,2,coordination,9,1845.62,8,0,isot
FF_7_b,2,coordination,10,1562.29999999999,10,0,isot
FF_7_b,2,coordination,11,1743.32000000001,8,0,isot
FF_7_b,2,coordination,12,2102,9,0,isot
FF_7_b,2,coordination,13,1404.01999999999,5,0,isot
FF_7_b,2,coordination,14,1097.06,1,0,isot
FF_7_b,2,coordination,15,1330.72,7,0,isot
FF_7_b,2,coordination,16,1010.06,11,0,isot
FF_7_b,2,coordination,17,1373.07999999999,14,0,isot
FF_7_b,2,coordination,18,1315.42000000001,13,0,isot
FF_7_b,2,coordination,19,1250.01999999999,6,0,isot
FF_7_b,2,coordination,20,959.100000000006,12,0,isot
FF_7_b,2,coordination,21,1042.12,7,0,isot
FF_7_b,2,lottery,1,2372.89999999999,6,0,isot
FF_7_b,2,lottery,2,1498.26000000001,3,0,isot
FF_7_b,2,lottery,3,2147.94,9,0,isot
FF_7_b,2,lottery,4,1168.64000000001,2,0,isot
FF_7_b,2,lottery,5,797.960000000021,7,0,isot
FF_7_b,2,lottery,6,1411.65999999997,8,0,isot
FF_7_b,2,lottery,7,1375.65999999997,9,0,isot
FF_7_b,2,lottery,8,1045,5,0,isot
FF_7_b,2,lottery,9,1382.67999999999,4,0,isot
FF_7_b,2,lottery,10,3005.08000000002,10,0,isot
FF_7_b,2,lottery,11,1191.08000000002,12,0,isot
FF_7_b,2,lottery,12,1301.73999999999,11,0,isot
FF_7_b,2,lottery,13,605.799999999988,5,0,isot
FF_7_b,2,lottery,14,2382.79999999999,15,1,isot
FF_7_b,2,lottery,15,1446.12,14,1,isot
FF_7_b,2,lottery,16,1216.67999999999,1,0,isot
FF_7_b,2,lottery,17,1052.82000000001,10,0,isot
FF_7_b,2,lottery,18,557.820000000007,8,0,isot
FF_7_b,2,lottery,19,1028.84000000003,6,0,isot
FF_7_b,2,lottery,20,894.179999999993,7,0,isot
FF_7_b,2,lottery,21,1848.84000000003,13,0,isot
FF_6_a,1,coordination,1,1085.4000002861,9,0,isot
FF_6_a,1,coordination,2,1782.89999990464,11,0,isot
FF_6_a,1,coordination,3,650.200000000012,10,0,isot
FF_6_a,1,coordination,4,2573.20000009537,8,0,isot
FF_6_a,1,coordination,5,1636.50000019073,1,0,isot
FF_6_a,1,coordination,6,733.600000095365,4,0,isot
FF_6_a,1,coordination,7,701.899999999994,3,0,isot
FF_6_a,1,coordination,8,510.300000286108,2,0,isot
FF_6_a,1,coordination,9,1357.09999990463,7,0,isot
FF_6_a,1,coordination,10,531.300000000003,14,0,isot
FF_6_a,1,coordination,11,812.900000190741,7,0,isot
FF_6_a,1,coordination,12,529.5,10,0,isot
FF_6_a,1,coordination,13,448.599999904633,15,0,isot
FF_6_a,1,coordination,14,1312.70000009537,8,0,isot
FF_6_a,1,coordination,15,1385,6,0,isot
FF_6_a,1,coordination,16,1422.80000009536,12,0,isot
FF_6_a,1,coordination,17,1107.7000002861,6,0,isot
FF_6_a,1,coordination,18,772.20000009537,13,0,isot
FF_6_a,1,coordination,19,1113.40000009537,5,0,isot
FF_6_a,1,coordination,20,439.700000286102,5,0,isot
FF_6_a,1,coordination,21,780.499999904627,9,0,isot
FF_6_a,1,lottery,1,2796.10000000001,12,1,isot
FF_6_a,1,lottery,2,1496.1000002861,4,0,isot
FF_6_a,1,lottery,3,1026.59999990463,3,0,isot
FF_6_a,1,lottery,4,702,9,1,isot
FF_6_a,1,lottery,5,1310.70000000001,7,1,isot
FF_6_a,1,lottery,6,1021.30000019073,2,0,isot
FF_6_a,1,lottery,7,1337.80000009536,15,1,isot
FF_6_a,1,lottery,8,1401.60000009538,6,1,isot
FF_6_a,1,lottery,9,756.600000000006,6,1,isot
FF_6_a,1,lottery,10,834.900000095367,7,1,isot
FF_6_a,1,lottery,11,755.600000286096,5,1,isot
FF_6_a,1,lottery,12,626.700000190729,13,1,isot
FF_6_a,1,lottery,13,1024.50000028609,8,1,isot
FF_6_a,1,lottery,14,796.300000190735,9,1,isot
FF_6_a,1,lottery,15,608.100000000006,8,1,isot
FF_6_a,1,lottery,16,580.400000286114,11,1,isot
FF_6_a,1,lottery,17,904.600000095379,10,1,isot
FF_6_a,1,lottery,18,568.000000190747,5,1,isot
FF_6_a,1,lottery,19,847.400000190741,1,0,isot
FF_6_a,1,lottery,20,1049,10,1,isot
FF_6_a,1,lottery,21,683.300000000017,14,1,isot
FF_6_a,2,coordination,1,7381,1,0,isot
FF_6_a,2,coordination,2,13499.6999998093,9,0,isot
FF_6_a,2,coordination,3,4139.19999971389,7,0,isot
FF_6_a,2,coordination,4,1164.19999990464,5,0,isot
FF_6_a,2,coordination,5,1146.29999980927,7,0,isot
FF_6_a,2,coordination,6,20762.4999996185,13,0,isot
FF_6_a,2,coordination,7,943.899999713904,3,0,isot
FF_6_a,2,coordination,8,2142.89999961853,12,0,isot
FF_6_a,2,coordination,9,1015.99999961854,8,0,isot
FF_6_a,2,coordination,10,1212.09999990463,2,0,isot
FF_6_a,2,coordination,11,870.799999713898,11,0,isot
FF_6_a,2,coordination,12,745.899999809277,6,0,isot
FF_6_a,2,coordination,13,785.199999809265,14,0,isot
FF_6_a,2,coordination,14,868.299999713898,8,0,isot
FF_6_a,2,coordination,15,613.799999713898,10,0,isot
FF_6_a,2,coordination,16,667.700000000012,4,0,isot
FF_6_a,2,coordination,17,467.199999809265,10,0,isot
FF_6_a,2,coordination,18,526.799999618524,5,0,isot
FF_6_a,2,coordination,19,427.899999999994,6,0,isot
FF_6_a,2,coordination,20,7200.79999961852,15,0,isot
FF_6_a,2,coordination,21,1133.10000000001,9,0,isot
FF_6_a,2,lottery,1,5971.19999990461,8,1,isot
FF_6_a,2,lottery,2,1063.19999971392,4,1,isot
FF_6_a,2,lottery,3,2259.2999997139,7,1,isot
FF_6_a,2,lottery,4,1405.09999980929,6,1,isot
FF_6_a,2,lottery,5,2306.20000000001,2,0,isot
FF_6_a,2,lottery,6,2034.59999999998,11,1,isot
FF_6_a,2,lottery,7,2733.00000000006,6,1,isot
FF_6_a,2,lottery,8,2924.39999980928,8,1,isot
FF_6_a,2,lottery,9,2123.99999990466,14,1,isot
FF_6_a,2,lottery,10,1331.29999999999,12,1,isot
FF_6_a,2,lottery,11,931.499999618507,9,1,isot
FF_6_a,2,lottery,12,1387.69999990461,10,1,isot
FF_6_a,2,lottery,13,1320.7999997139,3,0,isot
FF_6_a,2,lottery,14,2096.59999961854,13,1,isot
FF_6_a,2,lottery,15,1816.29999999999,15,1,isot
FF_6_a,2,lottery,16,5661.59999999998,5,1,isot
FF_6_a,2,lottery,17,904.499999904656,5,1,isot
FF_6_a,2,lottery,18,1134.99999990466,1,0,isot
FF_6_a,2,lottery,19,1110.69999961852,9,1,isot
FF_6_a,2,lottery,20,1087.69999980927,10,1,isot
FF_6_a,2,lottery,21,967.699999618519,7,1,isot
FF_6_b,1,coordination,1,5924.84,6,1,isot
FF_6_b,1,coordination,2,7363.22,13,0,isot
FF_6_b,1,coordination,3,14760.28,4,0,isot
FF_6_b,1,coordination,4,2415.38,5,0,isot
FF_6_b,1,coordination,5,4452.39999999999,3,0,isot
FF_6_b,1,coordination,6,2733.35999999999,9,1,isot
FF_6_b,1,coordination,7,1331.79999999999,1,0,isot
FF_6_b,1,coordination,8,2074.14000000001,6,0,isot
FF_6_b,1,coordination,9,2332.48000000001,8,1,isot
FF_6_b,1,coordination,10,2332.84,7,0,isot
FF_6_b,1,coordination,11,3987.16,2,0,isot
FF_6_b,1,coordination,12,3317.89999999999,14,1,isot
FF_6_b,1,coordination,13,3327.23999999999,10,1,isot
FF_6_b,1,coordination,14,2981.60000000001,15,1,isot
FF_6_b,1,coordination,15,2545.98000000001,7,1,isot
FF_6_b,1,coordination,16,1240.66,9,1,isot
FF_6_b,1,coordination,17,1915.32000000001,11,1,isot
FF_6_b,1,coordination,18,3628.34,10,0,isot
FF_6_b,1,coordination,19,1398.73999999999,5,0,isot
FF_6_b,1,coordination,20,1124.39999999999,8,1,isot
FF_6_b,1,coordination,21,1562.73999999999,12,1,isot
FF_6_b,1,lottery,1,4292.62,4,0,isot
FF_6_b,1,lottery,2,4437.34000000003,10,1,isot
FF_6_b,1,lottery,3,1856.03999999998,11,1,isot
FF_6_b,1,lottery,4,2289.03999999998,7,0,isot
FF_6_b,1,lottery,5,1120.73999999999,13,1,isot
FF_6_b,1,lottery,6,1160.08000000002,12,1,isot
FF_6_b,1,lottery,7,1158.08000000002,15,1,isot
FF_6_b,1,lottery,8,2261.09999999998,10,1,isot
FF_6_b,1,lottery,9,1231.14000000001,8,1,isot
FF_6_b,1,lottery,10,1112.47999999998,6,0,isot
FF_6_b,1,lottery,11,1330.5,14,1,isot
FF_6_b,1,lottery,12,1049.84000000003,6,0,isot
FF_6_b,1,lottery,13,1043.5,5,0,isot
FF_6_b,1,lottery,14,1326.17999999999,9,1,isot
FF_6_b,1,lottery,15,3581.52000000002,8,1,isot
FF_6_b,1,lottery,16,907.900000000023,9,1,isot
FF_6_b,1,lottery,17,1330.91999999998,1,0,isot
FF_6_b,1,lottery,18,1138.26000000001,5,0,isot
FF_6_b,1,lottery,19,2152.91999999998,7,0,isot
FF_6_b,1,lottery,20,823.919999999984,2,0,isot
FF_6_b,1,lottery,21,1170.28000000003,3,0,isot
FF_6_b,2,coordination,1,3076.8,5,0,isot
FF_6_b,2,coordination,2,4311.14,8,0,isot
FF_6_b,2,coordination,3,2127.16,9,0,isot
FF_6_b,2,coordination,4,2437.56,14,1,isot
FF_6_b,2,coordination,5,911.220000000001,5,0,isot
FF_6_b,2,coordination,6,1903.22,12,0,isot
FF_6_b,2,coordination,7,912.259999999995,7,0,isot
FF_6_b,2,coordination,8,1056.25999999999,6,0,isot
FF_6_b,2,coordination,9,1688.3,10,0,isot
FF_6_b,2,coordination,10,954.960000000006,9,0,isot
FF_6_b,2,coordination,11,1287.96000000001,8,0,isot
FF_6_b,2,coordination,12,1376.64,6,0,isot
FF_6_b,2,coordination,13,918,3,0,isot
FF_6_b,2,coordination,14,1157.32000000001,1,0,isot
FF_6_b,2,coordination,15,1908.38,2,0,isot
FF_6_b,2,coordination,16,1948.38,15,1,isot
FF_6_b,2,coordination,17,8514.04000000001,11,1,isot
FF_6_b,2,coordination,18,1066.10000000001,10,1,isot
FF_6_b,2,coordination,19,869.119999999995,13,0,isot
FF_6_b,2,coordination,20,939.459999999992,7,0,isot
FF_6_b,2,coordination,21,1602.14000000001,4,0,isot
FF_6_b,2,lottery,1,9998.54000000001,6,0,isot
FF_6_b,2,lottery,2,986.279999999999,14,1,isot
FF_6_b,2,lottery,3,990.940000000002,8,1,isot
FF_6_b,2,lottery,4,1140.62,4,0,isot
FF_6_b,2,lottery,5,827.279999999999,9,1,isot
FF_6_b,2,lottery,6,782.640000000014,8,1,isot
FF_6_b,2,lottery,7,706.959999999992,5,0,isot
FF_6_b,2,lottery,8,1002,13,1,isot
FF_6_b,2,lottery,9,2566,9,1,isot
FF_6_b,2,lottery,10,859,10,1,isot
FF_6_b,2,lottery,11,1022.01999999999,7,0,isot
FF_6_b,2,lottery,12,1010.34,2,0,isot
FF_6_b,2,lottery,13,1037.35999999999,15,1,isot
FF_6_b,2,lottery,14,857.01999999999,11,1,isot
FF_6_b,2,lottery,15,977.040000000008,5,0,isot
FF_6_b,2,lottery,16,966.660000000003,6,0,isot
FF_6_b,2,lottery,17,757.399999999994,1,0,isot
FF_6_b,2,lottery,18,755.459999999992,7,0,isot
FF_6_b,2,lottery,19,1041.45999999999,12,1,isot
FF_6_b,2,lottery,20,788.119999999995,10,1,isot
FF_6_b,2,lottery,21,897.779999999999,3,0,isot
FF_3_a,1,coordination,1,2338.69999997616,7,0,mus
FF_3_a,1,coordination,2,5098.10000000001,11,0,mus
FF_3_a,1,coordination,3,1589.5,6,0,mus
FF_3_a,1,coordination,4,2585.00000002384,14,1,mus
FF_3_a,1,coordination,5,1230.39999997616,13,0,mus
FF_3_a,1,coordination,6,2147.60000002384,4,0,mus
FF_3_a,1,coordination,7,4866.40000000002,10,0,mus
FF_3_a,1,coordination,8,3499.30000002385,8,0,mus
FF_3_a,1,coordination,9,3253.90000002383,7,0,mus
FF_3_a,1,coordination,10,4150.60000004768,5,0,mus
FF_3_a,1,coordination,11,6245.29999995232,9,0,mus
FF_3_a,1,coordination,12,4784.60000004768,8,0,mus
FF_3_a,1,coordination,13,1103.19999997615,1,0,mus
FF_3_a,1,coordination,14,3776.10000002384,12,1,mus
FF_3_a,1,coordination,15,965.899999999994,5,0,mus
FF_3_a,1,coordination,16,3978.29999995232,15,0,mus
FF_3_a,1,coordination,17,1506.20000004768,10,0,mus
FF_3_a,1,coordination,18,1984.20000002385,6,0,mus
FF_3_a,1,coordination,19,1511.40000002383,3,0,mus
FF_3_a,1,coordination,20,1933.69999999998,9,0,mus
FF_3_a,1,coordination,21,1799.10000000001,2,0,mus
FF_3_a,1,lottery,1,8907.29999999999,10,1,mus
FF_3_a,1,lottery,2,3771,12,1,mus
FF_3_a,1,lottery,3,3111.50000002384,15,1,mus
FF_3_a,1,lottery,4,3177.5999999523,7,0,mus
FF_3_a,1,lottery,5,989.299999976152,2,0,mus
FF_3_a,1,lottery,6,906.200000047684,1,0,mus
FF_3_a,1,lottery,7,2138.4000000477,5,0,mus
FF_3_a,1,lottery,8,1369.30000002385,6,0,mus
FF_3_a,1,lottery,9,1855.19999995234,7,0,mus
FF_3_a,1,lottery,10,1681.99999997613,9,1,mus
FF_3_a,1,lottery,11,1547.70000000001,11,1,mus
FF_3_a,1,lottery,12,1460.39999997616,10,0,mus
FF_3_a,1,lottery,13,2222.19999997615,6,0,mus
FF_3_a,1,lottery,14,1186.60000002384,14,1,mus
FF_3_a,1,lottery,15,3790.19999995234,5,0,mus
FF_3_a,1,lottery,16,1068.20000000001,3,0,mus
FF_3_a,1,lottery,17,1772.49999997613,8,0,mus
FF_3_a,1,lottery,18,3492.29999997618,9,1,mus
FF_3_a,1,lottery,19,2380.29999997618,8,0,mus
FF_3_a,1,lottery,20,4410.4000000477,13,1,mus
FF_3_a,1,lottery,21,966.400000047695,4,0,mus
FF_3_a,2,coordination,1,4745.4000000477,8,0,mus
FF_3_a,2,coordination,2,13505.1999999761,10,1,mus
FF_3_a,2,coordination,3,4898.80000004766,6,0,mus
FF_3_a,2,coordination,4,5780.60000002384,3,0,mus
FF_3_a,2,coordination,5,13243.3999999523,7,0,mus
FF_3_a,2,coordination,6,11310.7999999762,6,0,mus
FF_3_a,2,coordination,7,4919.40000000002,15,0,mus
FF_3_a,2,coordination,8,4632.19999995234,11,1,mus
FF_3_a,2,coordination,9,3996.5999999523,10,1,mus
FF_3_a,2,coordination,10,3961.50000004767,5,0,mus
FF_3_a,2,coordination,11,3208.5,1,0,mus
FF_3_a,2,coordination,12,11155.9000000477,8,0,mus
FF_3_a,2,coordination,13,3715.4000000477,14,1,mus
FF_3_a,2,coordination,14,1980.20000000001,13,1,mus
FF_3_a,2,coordination,15,1474.00000002387,4,0,mus
FF_3_a,2,coordination,16,2108.39999995229,5,0,mus
FF_3_a,2,coordination,17,1569.69999997615,7,0,mus
FF_3_a,2,coordination,18,2281.60000004771,9,0,mus
FF_3_a,2,coordination,19,1548.19999997615,2,0,mus
FF_3_a,2,coordination,20,3554.89999995229,9,0,mus
FF_3_a,2,coordination,21,6952.59999997617,12,0,mus
FF_3_a,2,lottery,1,5893.89999995229,11,1,mus
FF_3_a,2,lottery,2,3951.30000004766,5,0,mus
FF_3_a,2,lottery,3,7974.79999995232,5,0,mus
FF_3_a,2,lottery,4,3493.40000002383,13,0,mus
FF_3_a,2,lottery,5,5374.5999999523,9,0,mus
FF_3_a,2,lottery,6,8788.79999997618,12,1,mus
FF_3_a,2,lottery,7,1714.30000002385,10,1,mus
FF_3_a,2,lottery,8,10570.7000000238,2,0,mus
FF_3_a,2,lottery,9,1872.49999995233,9,1,mus
FF_3_a,2,lottery,10,704.900000047695,1,0,mus
FF_3_a,2,lottery,11,3794.99999995233,3,0,mus
FF_3_a,2,lottery,12,4840.30000004766,8,1,mus
FF_3_a,2,lottery,13,4179.50000004773,10,1,mus
FF_3_a,2,lottery,14,7665.60000000009,14,1,mus
FF_3_a,2,lottery,15,1737.99999995227,6,0,mus
FF_3_a,2,lottery,16,8067.20000004768,15,1,mus
FF_3_a,2,lottery,17,3595.89999997616,4,0,mus
FF_3_a,2,lottery,18,4123.19999999995,6,0,mus
FF_3_a,2,lottery,19,6657.40000004764,7,0,mus
FF_3_a,2,lottery,20,6037.40000004764,8,1,mus
FF_3_a,2,lottery,21,3650.59999997611,7,0,mus
FF_3_b,1,coordination,1,1892.64000000001,9,1,mus
FF_3_b,1,coordination,2,4268.34,3,1,mus
FF_3_b,1,coordination,3,3661.66,7,1,mus
FF_3_b,1,coordination,4,3656.66,11,1,mus
FF_3_b,1,coordination,5,2448.72,6,0,mus
FF_3_b,1,coordination,6,2387.39999999999,15,1,mus
FF_3_b,1,coordination,7,3935.10000000001,4,1,mus
FF_3_b,1,coordination,8,2750,10,1,mus
FF_3_b,1,coordination,9,1702.48000000001,14,1,mus
FF_3_b,1,coordination,10,2581.48000000001,5,1,mus
FF_3_b,1,coordination,11,4043.84,8,0,mus
FF_3_b,1,coordination,12,1790.51999999999,8,1,mus
FF_3_b,1,coordination,13,4033.21999999997,6,1,mus
FF_3_b,1,coordination,14,3077.64000000001,13,1,mus
FF_3_b,1,coordination,15,1381.95999999999,7,0,mus
FF_3_b,1,coordination,16,1340.29999999999,9,1,mus
FF_3_b,1,coordination,17,3082.95999999999,12,1,mus
FF_3_b,1,coordination,18,1619.29999999999,10,1,mus
FF_3_b,1,coordination,19,2311.64000000001,1,0,mus
FF_3_b,1,coordination,20,1671.66,2,0,mus
FF_3_b,1,coordination,21,1736,5,0,mus
FF_3_b,1,lottery,1,3085.71999999997,8,0,mus
FF_3_b,1,lottery,2,4110.38,14,1,mus
FF_3_b,1,lottery,3,1670.38,7,1,mus
FF_3_b,1,lottery,4,4583.30000000005,10,1,mus
FF_3_b,1,lottery,5,2139.12,9,1,mus
FF_3_b,1,lottery,6,2259.78000000003,3,1,mus
FF_3_b,1,lottery,7,1285.78000000003,2,0,mus
FF_3_b,1,lottery,8,1108.46000000002,1,0,mus
FF_3_b,1,lottery,9,4820.46000000002,8,1,mus
FF_3_b,1,lottery,10,831.840000000026,12,1,mus
FF_3_b,1,lottery,11,1876.17999999999,6,1,mus
FF_3_b,1,lottery,12,1124.53999999998,4,0,mus
FF_3_b,1,lottery,13,1323.88,5,1,mus
FF_3_b,1,lottery,14,2043.21999999997,6,1,mus
FF_3_b,1,lottery,15,1549.91999999998,5,0,mus
FF_3_b,1,lottery,16,1516.59999999998,10,1,mus
FF_3_b,1,lottery,17,1435.62,11,1,mus
FF_3_b,1,lottery,18,1894.29999999999,9,1,mus
FF_3_b,1,lottery,19,1791.96000000002,15,1,mus
FF_3_b,1,lottery,20,2132.64000000001,7,1,mus
FF_3_b,1,lottery,21,970.960000000021,13,1,mus
FF_3_b,2,coordination,1,3162.24000000001,12,0,mus
FF_3_b,2,coordination,2,2951.25999999999,7,0,mus
FF_3_b,2,coordination,3,3094.28,14,1,mus
FF_3_b,2,coordination,4,2109.94,6,0,mus
FF_3_b,2,coordination,5,2141.96000000001,10,1,mus
FF_3_b,2,coordination,6,2252.64,8,0,mus
FF_3_b,2,coordination,7,1205.64,5,0,mus
FF_3_b,2,coordination,8,1097.66,4,0,mus
FF_3_b,2,coordination,9,2147.36,9,1,mus
FF_3_b,2,coordination,10,1290.01999999999,6,0,mus
FF_3_b,2,coordination,11,2346.70000000001,9,1,mus
FF_3_b,2,coordination,12,1745.38,13,1,mus
FF_3_b,2,coordination,13,1360.10000000001,1,0,mus
FF_3_b,2,coordination,14,2164.10000000001,8,0,mus
FF_3_b,2,coordination,15,2227.10000000001,2,0,mus
FF_3_b,2,coordination,16,2783.32000000001,10,1,mus
FF_3_b,2,coordination,17,1604.78,3,0,mus
FF_3_b,2,coordination,18,1895.84,5,0,mus
FF_3_b,2,coordination,19,1511.5,7,1,mus
FF_3_b,2,coordination,20,1638.5,11,1,mus
FF_3_b,2,coordination,21,2649.94,15,1,mus
FF_3_b,2,lottery,1,4110.76000000001,5,0,mus
FF_3_b,2,lottery,2,1517.76000000001,15,1,mus
FF_3_b,2,lottery,3,1694.10000000001,4,0,mus
FF_3_b,2,lottery,4,1526.78,7,0,mus
FF_3_b,2,lottery,5,2206.17999999999,10,1,mus
FF_3_b,2,lottery,6,1056.17999999999,13,1,mus
FF_3_b,2,lottery,7,2446.17999999999,9,1,mus
FF_3_b,2,lottery,8,974.839999999997,3,0,mus
FF_3_b,2,lottery,9,1332.17999999999,8,1,mus
FF_3_b,2,lottery,10,1033.32000000001,12,1,mus
FF_3_b,2,lottery,11,1446.88,6,0,mus
FF_3_b,2,lottery,12,1497.56,10,1,mus
FF_3_b,2,lottery,13,2162.26000000001,7,0,mus
FF_3_b,2,lottery,14,1647.26000000001,8,1,mus
FF_3_b,2,lottery,15,1153.94,9,1,mus
FF_3_b,2,lottery,16,1759.94,6,0,mus
FF_3_b,2,lottery,17,1493.94,1,0,mus
FF_3_b,2,lottery,18,2382.62,5,0,mus
FF_3_b,2,lottery,19,1155.98000000001,2,0,mus
FF_3_b,2,lottery,20,1384.98000000001,14,1,mus
FF_3_b,2,lottery,21,1422.66,11,1,mus
FF_2_b,1,coordination,1,4340.42,6,0,silent
FF_2_b,1,coordination,2,1315.12,14,1,silent
FF_2_b,1,coordination,3,1209.14,12,1,silent
FF_2_b,1,coordination,4,2863.16,10,1,silent
FF_2_b,1,coordination,5,1761.16,15,0,silent
FF_2_b,1,coordination,6,2526.16,6,0,silent
FF_2_b,1,coordination,7,1325.52,10,1,silent
FF_2_b,1,coordination,8,1261.88,7,0,silent
FF_2_b,1,coordination,9,1254.88,2,0,silent
FF_2_b,1,coordination,10,1241.88,5,0,silent
FF_2_b,1,coordination,11,1043.56,13,1,silent
FF_2_b,1,coordination,12,1526.25999999999,7,0,silent
FF_2_b,1,coordination,13,1589.58,8,0,silent
FF_2_b,1,coordination,14,1249.98,1,0,silent
FF_2_b,1,coordination,15,1107.94,3,0,silent
FF_2_b,1,coordination,16,1436.94,9,0,silent
FF_2_b,1,coordination,17,991.619999999995,11,1,silent
FF_2_b,1,coordination,18,1020.28,4,0,silent
FF_2_b,1,coordination,19,1447.64,8,0,silent
FF_2_b,1,coordination,20,864.320000000007,9,0,silent
FF_2_b,1,coordination,21,1043.34,5,0,silent
FF_2_b,1,lottery,1,4418.12,9,0,silent
FF_2_b,1,lottery,2,5684.48,7,0,silent
FF_2_b,1,lottery,3,837.179999999993,9,1,silent
FF_2_b,1,lottery,4,711.839999999997,2,0,silent
FF_2_b,1,lottery,5,1503.84,15,1,silent
FF_2_b,1,lottery,6,887.859999999986,4,0,silent
FF_2_b,1,lottery,7,1199.98000000001,5,0,silent
FF_2_b,1,lottery,8,773.239999999991,5,1,silent
FF_2_b,1,lottery,9,474.559999999998,7,0,silent
FF_2_b,1,lottery,10,891.899999999994,13,1,silent
FF_2_b,1,lottery,11,1332.60000000001,6,0,silent
FF_2_b,1,lottery,12,867.920000000013,1,0,silent
FF_2_b,1,lottery,13,725.260000000009,11,1,silent
FF_2_b,1,lottery,14,388.600000000006,3,0,silent
FF_2_b,1,lottery,15,345.279999999999,10,0,silent
FF_2_b,1,lottery,16,271.940000000002,8,1,silent
FF_2_b,1,lottery,17,505.279999999999,12,0,silent
FF_2_b,1,lottery,18,352.279999999999,6,1,silent
FF_2_b,1,lottery,19,286.279999999999,8,0,silent
FF_2_b,1,lottery,20,695.959999999992,14,0,silent
FF_2_b,1,lottery,21,447.640000000014,10,0,silent
FF_2_b,2,coordination,1,6428.34,1,1,silent
FF_2_b,2,coordination,2,5446.72,2,0,silent
FF_2_b,2,coordination,3,8162.44,11,1,silent
FF_2_b,2,coordination,4,1871.48,8,0,silent
FF_2_b,2,coordination,5,3480.8,5,0,silent
FF_2_b,2,coordination,6,3026.17999999999,5,1,silent
FF_2_b,2,coordination,7,5516.60000000002,7,1,silent
FF_2_b,2,coordination,8,1213.57999999999,13,1,silent
FF_2_b,2,coordination,9,1297.57999999999,3,0,silent
FF_2_b,2,coordination,10,1544.23999999999,6,0,silent
FF_2_b,2,coordination,11,2031.92000000001,6,1,silent
FF_2_b,2,coordination,12,1466.28,9,1,silent
FF_2_b,2,coordination,13,1413.29999999999,10,1,silent
FF_2_b,2,coordination,14,3169.29999999999,15,0,silent
FF_2_b,2,coordination,15,2862.66,4,1,silent
FF_2_b,2,coordination,16,3951.66,7,1,silent
FF_2_b,2,coordination,17,1318.72,8,1,silent
FF_2_b,2,coordination,18,2518.04000000001,9,1,silent
FF_2_b,2,coordination,19,1108.39999999999,14,1,silent
FF_2_b,2,coordination,20,5229.39999999999,10,1,silent
FF_2_b,2,coordination,21,1471.79999999999,12,1,silent
FF_2_b,2,lottery,1,1701.62,7,0,silent
FF_2_b,2,lottery,2,2621.62,5,0,silent
FF_2_b,2,lottery,3,1232.98000000001,9,1,silent
FF_2_b,2,lottery,4,1308.32000000001,6,0,silent
FF_2_b,2,lottery,5,844.339999999997,10,1,silent
FF_2_b,2,lottery,6,1430,8,0,silent
FF_2_b,2,lottery,7,506.339999999997,11,0,silent
FF_2_b,2,lottery,8,723.359999999986,10,1,silent
FF_2_b,2,lottery,9,400.700000000012,14,0,silent
FF_2_b,2,lottery,10,436.700000000012,9,0,silent
FF_2_b,2,lottery,11,856.359999999986,5,0,silent
FF_2_b,2,lottery,12,1314.35999999999,2,1,silent
FF_2_b,2,lottery,13,410.399999999994,3,1,silent
FF_2_b,2,lottery,14,926.399999999994,1,0,silent
FF_2_b,2,lottery,15,2181.73999999999,13,0,silent
FF_2_b,2,lottery,16,865.100000000006,6,0,silent
